pkg_name,pkg_size,category,sub_category,country,platform,device_brand_name,lang,osv,bundle_size,adx_times,aff_times,direct_times,request14,impression14,click14,ctr14,cvr14,sim_clickconvir_score,sim_clickconvf_score,sim_installir_score,sim_installf_score,pkgBundleWeight,pkgBundleWeightSim
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,9,3.688879,56,5,5,90,21,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.017368,-3.047812
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,10,3.258097,3,7,7,79,42,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.915433,-3.266399
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,4.025352,0,11,11,68,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.384874,-2.929179
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,2.639057,1,31,31,57,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.850528,-2.803468
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,30,4.143135,5,56,56,46,3,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.001434,-3.071184
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,30,2.197225,7,3,3,35,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.891102,-3.328996
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,LETV,ENGLISH,6,3.135494,11,0,0,24,2,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.017098,-3.016071
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1.0,5.164786,31,5,1,13,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.191989,-2.836875
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,TECNO,ENGLISH,10,2.564949,56,7,5,2,1,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.752697,-3.057267
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,10,4.158883,3,11,7,0,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.931615,-3.208491
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,HINDI,9,2.890372,0,31,11,1397,151,5,0.033112583,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.680737,-3.043277
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,MICROMAX,ENGLISH,8.1,2.995732,1,56,31,1109,157,3,0.01910828,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.718658,-3.075603
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,HINDI,8.1.0,2.995732,5,3,56,764,103,2,0.019417476,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.694532,-2.857764
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.302585,7,0,3,651,109,1,0.009174312,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.707249,-3.251268
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,5.1,1.94591,11,1,0,581,115,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.059133,-2.647198
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,1.94591,31,5,1,531,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.837338,-2.768867
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,8.1,4.234107,56,7,5,485,67,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.033747,-2.929526
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,OTHERS,UNKNOW,2.70805,3,11,7,471,81,2,0.024691358,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.634578,-3.005354
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,8.1,3.218876,0,31,11,412,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.791331,-2.841614
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1.0,3.73767,1,56,3,378,31,1,0.032258065,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.946342,-3.041645
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1.0,3.663562,5,3,0,362,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.123376,-2.613194
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,10,4.094345,7,0,1,310,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.851383,-3.154961
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,9,3.663562,11,1,5,299,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.939229,-3.178202
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REDMI,ENGLISH,30,2.995732,31,5,7,296,13,1,0.076923077,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.941033,-3.110169
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,3.828641,56,7,11,287,14,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.031247,-2.885152
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,30,2.197225,3,11,31,229,19,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.994622,-2.921721
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,1.609438,0,31,56,210,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.728233,-2.511012
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,11,4.812184,1,56,3,190,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.062966,-3.199239
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,9,2.70805,5,3,0,187,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.808405,-2.945752
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,3.295837,7,0,1,174,64,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.816782,-2.826298
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,TECNO,ENGLISH,10,2.079442,11,5,5,167,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.25054,-2.779156
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,8.1,3.496508,31,7,7,156,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.954437,-3.032692
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,3.433987,56,11,11,145,43,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.124984,-3.196501
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,1.386294,3,31,31,134,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.944439,0,56,56,123,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.887648,-2.870979
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.944439,1,3,3,112,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.967626,-2.834724
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,3.663562,5,0,0,101,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.011006,-2.87953
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,3.637586,7,1,1,90,21,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.934241,-3.349903
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,30,3.465736,11,5,5,79,42,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.013481,-3.199974
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1.0,1.791759,31,7,7,68,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.743085,-2.896436
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,0.693147,56,11,11,57,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.299378,-2.837464
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,30,3.218876,3,31,3,46,3,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.820303,-2.858074
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.0,2.639057,0,56,0,35,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.934245,-3.40612
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,TECNO,ENGLISH,8.1,1.386294,1,3,1,24,2,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.0,2.833213,5,0,5,13,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.902208,-2.885888
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1,2.995732,7,1,7,2,1,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.002262,-2.991219
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,6,2.197225,11,5,11,0,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.624874,-3.170114
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1.0,2.944439,31,7,31,1397,151,5,0.033112583,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.67913,-2.948033
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,10,3.332205,56,11,56,1109,157,3,0.01910828,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.827377,-2.988595
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,30,3.218876,3,31,3,764,103,2,0.019417476,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.884166,-2.902765
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,9,2.484907,0,56,0,651,109,1,0.009174312,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.979062,-2.952874
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,30,2.772589,1,3,1,581,115,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.85538,-2.989668
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,1.386294,5,0,5,531,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,30,2.772589,7,5,7,485,67,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.828545,-3.094142
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.0,4.859812,11,7,11,471,81,2,0.024691358,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.189554,-3.214374
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.890372,31,11,31,412,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.018724,-3.020191
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.639057,56,31,56,378,31,1,0.032258065,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.832729,-2.801193
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,11,0.693147,3,56,3,362,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,11,1.609438,0,3,0,310,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.743085,-2.896436
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,INFINIX,ENGLISH,10,2.397895,1,0,1,299,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.685558,-3.094045
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,OTHERS,10,2.772589,5,1,5,296,13,1,0.076923077,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.890599,-3.132176
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SONY,ENGLISH,UNKNOW,2.079442,7,5,7,287,14,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.991621,-3.608368
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,10,2.995732,11,7,11,229,19,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.949051,-3.247753
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,1.098612,31,11,3,210,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,30,4.890349,56,31,0,190,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.074931,-3.328577
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,8.1,3.663562,3,56,1,187,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.978828,-3.020136
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,11,3.091042,0,3,5,174,64,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.956935,-2.740922
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,MOTOROLA,ENGLISH,7,2.302585,1,0,7,167,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.738752,-3.24675
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,7.1.2,3.091042,5,1,11,156,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.30203,-2.90559
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,HINDI,6,2.484907,7,5,31,145,43,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.080323,-2.954957
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,10,1.609438,11,7,56,134,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.855702,-2.988062
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,INFINIX,ENGLISH,9,5.252273,31,11,3,123,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.307226,-2.760183
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.0,3.73767,56,31,0,112,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.90582,-2.922803
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,2.079442,3,56,1,101,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.813436,-2.981234
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1.0,1.386294,0,3,5,90,21,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.591537,-2.596732
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,OTHERS,11,3.295837,1,0,7,79,42,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.906571,-3.155234
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,30,1.098612,5,5,11,68,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.0,4.343805,7,7,31,57,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.204495,-2.850456
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,9,4.025352,11,11,56,46,3,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.187357,-3.3699
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,1.791759,31,31,3,35,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,10,1.791759,56,56,0,24,2,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.086619,-2.947425
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,MOTOROLA,ENGLISH,8.1.0,2.302585,3,3,1,13,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.348558,-2.815305
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,30,3.044522,0,0,5,2,1,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.720842,-3.047315
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,5.1,2.397895,1,1,7,0,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.059196,-2.945006
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,4.672829,5,5,11,1397,151,5,0.033112583,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.881135,-2.978019
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.0,2.944439,7,7,3,1109,157,3,0.01910828,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.8831,-2.776677
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.484907,11,11,0,764,103,2,0.019417476,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.297163,-2.62086
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REDMI,ENGLISH,10,4.025352,31,31,1,651,109,1,0.009174312,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.934014,-3.02207
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,GOOGLE,ENGLISH,11.0.0,5.641907,56,56,5,581,115,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.382714,-3.433469
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,7,3.610918,3,3,7,531,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.898564,-3.15677
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,7.1,1.098612,0,0,11,485,67,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.527159,-3.089166
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,4.477337,1,1,31,471,81,2,0.024691358,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.200517,-2.991796
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,10,3.663562,5,5,56,412,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.981422,-2.974623
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,HINDI,9,3.295837,7,7,3,378,31,1,0.032258065,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.140036,-2.952897
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,30,1.791759,11,11,0,362,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.958183,-3.130219
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.302585,31,31,1,310,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.931021,-2.717321
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,2.890372,56,56,5,299,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.123125,-3.175065
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,11,3.496508,3,3,7,296,13,1,0.076923077,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.841173,-2.793174
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,9,2.484907,0,0,11,287,14,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.100081,-2.795416
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,1.94591,1,5,31,229,19,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.035416,-3.005946
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,3.583519,5,7,56,210,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.184521,-3.281669
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,HINDI,10,2.484907,7,11,3,190,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.820203,-2.855048
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,TECNO,ENGLISH,10,3.637586,11,31,0,187,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.939727,-3.032876
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,9,3.258097,31,56,1,174,64,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.915316,-2.851459
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.833213,56,3,5,167,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.947935,-3.172432
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,OTHERS,10,0.693147,3,0,7,156,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
